parent,run_id,task,policy,n_children,n_artifact,n_silent,top1_expected,raw_regret,escalated_expected,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,stdout_tfidf,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_scalar_run_oof,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_text_run_oof,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_scalar_loto,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_text_loto,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,top1_combined_loto,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,oracle_top1,2,0,2,1.0,0.0,1.0,9.4,3877.7280311528593,1590.9370828220622,1470.9370828220622
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,all_escalate,2,0,2,1.0,0.0,2.0,9.4,3877.7280311528593,3887.1280311528594,3647.1280311528594
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,full_external,2,0,2,1.0,0.0,2.0,9.4,3877.7280311528593,3877.7280311528593,3877.7280311528593
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,random_expected,2,0,2,0.5,0.0011900000000000244,1.0,9.2,2425.146029845928,1221.773014922964,1101.773014922964
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,stdout_tfidf,2,0,2,1.0,0.0,1.0,9.2,2425.146029845928,1237.6862915269332,1117.6862915269332
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_run_oof,2,0,2,1.0,0.0,1.0,9.2,2425.146029845928,1237.6862915269332,1117.6862915269332
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_run_oof,2,0,2,0.0,0.0023800000000000487,1.0,9.2,2425.146029845928,1205.8597383189947,1085.8597383189947
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,9.2,2425.146029845928,1237.6862915269332,1117.6862915269332
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_loto,2,0,2,0.0,0.0023800000000000487,1.0,9.2,2425.146029845928,1205.8597383189947,1085.8597383189947
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_loto,2,0,2,0.0,0.0023800000000000487,1.0,9.2,2425.146029845928,1205.8597383189947,1085.8597383189947
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_loto,2,0,2,1.0,0.0,1.0,9.2,2425.146029845928,1237.6862915269332,1117.6862915269332
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,oracle_top1,2,0,2,1.0,0.0,1.0,9.2,2425.146029845928,1237.6862915269332,1117.6862915269332
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,all_escalate,2,0,2,1.0,0.0,2.0,9.2,2425.146029845928,2434.3460298459277,2194.3460298459277
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,full_external,2,0,2,1.0,0.0,2.0,9.2,2425.146029845928,2425.146029845928,2425.146029845928
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,random_expected,2,0,2,0.5,3.500000000000725e-05,1.0,11.5,2591.4788036131067,1307.2394018065534,1187.2394018065534
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,stdout_tfidf,2,0,2,0.0,7.00000000000145e-05,1.0,11.5,2591.4788036131067,1266.0514597319998,1146.0514597319998
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_run_oof,2,0,2,0.0,7.00000000000145e-05,1.0,11.5,2591.4788036131067,1266.0514597319998,1146.0514597319998
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_run_oof,2,0,2,1.0,0.0,1.0,11.5,2591.4788036131067,1348.427343881107,1228.427343881107
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_run_oof,2,0,2,0.0,7.00000000000145e-05,1.0,11.5,2591.4788036131067,1266.0514597319998,1146.0514597319998
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_loto,2,0,2,1.0,0.0,1.0,11.5,2591.4788036131067,1348.427343881107,1228.427343881107
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_loto,2,0,2,1.0,0.0,1.0,11.5,2591.4788036131067,1348.427343881107,1228.427343881107
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_loto,2,0,2,0.0,7.00000000000145e-05,1.0,11.5,2591.4788036131067,1266.0514597319998,1146.0514597319998
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,oracle_top1,2,0,2,1.0,0.0,1.0,11.5,2591.4788036131067,1348.427343881107,1228.427343881107
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,all_escalate,2,0,2,1.0,0.0,2.0,11.5,2591.4788036131067,2602.9788036131067,2362.9788036131067
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,full_external,2,0,2,1.0,0.0,2.0,11.5,2591.4788036131067,2591.4788036131067,2591.4788036131067
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,random_expected,2,0,2,0.5,0.00270999999999999,1.0,9.3,2994.488991727936,1506.544495863968,1386.544495863968
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,stdout_tfidf,2,0,2,1.0,0.0,1.0,9.3,2994.488991727936,1482.447328424966,1362.447328424966
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_run_oof,2,0,2,1.0,0.0,1.0,9.3,2994.488991727936,1482.447328424966,1362.447328424966
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_run_oof,2,0,2,0.0,0.00541999999999998,1.0,9.3,2994.488991727936,1530.64166330297,1410.64166330297
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,9.3,2994.488991727936,1482.447328424966,1362.447328424966
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_scalar_loto,2,0,2,0.0,0.00541999999999998,1.0,9.3,2994.488991727936,1530.64166330297,1410.64166330297
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_text_loto,2,0,2,0.0,0.00541999999999998,1.0,9.3,2994.488991727936,1530.64166330297,1410.64166330297
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,top1_combined_loto,2,0,2,1.0,0.0,1.0,9.3,2994.488991727936,1482.447328424966,1362.447328424966
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,oracle_top1,2,0,2,1.0,0.0,1.0,9.3,2994.488991727936,1482.447328424966,1362.447328424966
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,all_escalate,2,0,2,1.0,0.0,2.0,9.3,2994.488991727936,3003.7889917279363,2763.7889917279363
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,full_external,2,0,2,1.0,0.0,2.0,9.3,2994.488991727936,2994.488991727936,2994.488991727936
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.012060000000000015,1.0,240.2,2024.7811343371868,1252.5905671685935,1132.5905671685935
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,stdout_tfidf,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_loto,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_loto,2,0,2,0.0,0.02412000000000003,1.0,240.2,2024.7811343371868,1255.354944613576,1135.354944613576
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.2,2024.7811343371868,1249.826189723611,1129.826189723611
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.2,2024.7811343371868,2264.9811343371866,2024.9811343371869
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.2,2024.7811343371868,2024.7811343371868,2024.7811343371868
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.003155000000000019,1.0,240.3,2254.8838921114802,1367.74194605574,1247.74194605574
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,stdout_tfidf,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,0.0,0.006310000000000038,1.0,240.3,2254.8838921114802,1700.0151564080268,1580.0151564080268
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_text_loto,2,0,2,0.0,0.006310000000000038,1.0,240.3,2254.8838921114802,1700.0151564080268,1580.0151564080268
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_combined_loto,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.3,2254.8838921114802,1035.4687357034534,915.4687357034534
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.3,2254.8838921114802,2495.1838921114804,2255.1838921114804
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.3,2254.8838921114802,2254.8838921114802,2254.8838921114802
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.004805000000000004,1.0,240.2,4238.258394338191,2359.329197169095,2239.329197169095
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,stdout_tfidf,2,0,2,0.0,0.009610000000000007,1.0,240.2,4238.258394338191,2367.5879446461795,2247.5879446461795
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,0.0,0.009610000000000007,1.0,240.2,4238.258394338191,2367.5879446461795,2247.5879446461795
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,1.0,0.0,1.0,240.2,4238.258394338191,2351.0704496920107,2231.0704496920107
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,240.2,4238.258394338191,2351.0704496920107,2231.0704496920107
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,0.0,0.009610000000000007,1.0,240.2,4238.258394338191,2367.5879446461795,2247.5879446461795
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_loto,2,0,2,1.0,0.0,1.0,240.2,4238.258394338191,2351.0704496920107,2231.0704496920107
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_loto,2,0,2,0.0,0.009610000000000007,1.0,240.2,4238.258394338191,2367.5879446461795,2247.5879446461795
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.2,4238.258394338191,2351.0704496920107,2231.0704496920107
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.2,4238.258394338191,4478.45839433819,4238.45839433819
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.2,4238.258394338191,4238.258394338191,4238.258394338191
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.020230000000000026,1.0,240.2,4227.325843855739,2353.862921927869,2233.862921927869
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,stdout_tfidf,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_text_loto,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,top1_combined_loto,2,0,2,0.0,0.04046000000000005,1.0,240.2,4227.325843855739,2332.353772294521,2212.353772294521
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.2,4227.325843855739,2375.372071561217,2255.372071561217
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.2,4227.325843855739,4467.5258438557385,4227.5258438557385
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.2,4227.325843855739,4227.325843855739,4227.325843855739
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.02048500000000003,1.0,240.4,1624.8608327880502,1052.8304163940252,932.8304163940252
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,stdout_tfidf,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,0.0,0.04097000000000006,1.0,240.4,1624.8608327880502,1300.7920334205032,1180.7920334205032
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_text_loto,2,0,2,0.0,0.04097000000000006,1.0,240.4,1624.8608327880502,1300.7920334205032,1180.7920334205032
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,top1_combined_loto,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.4,1624.8608327880502,804.868799367547,684.868799367547
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.4,1624.8608327880502,1865.2608327880503,1625.2608327880503
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.4,1624.8608327880502,1624.8608327880502,1624.8608327880502
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,random_expected,2,0,2,0.5,0.0021499999999999853,1.0,240.3,2112.7560164816678,1296.6780082408338,1176.6780082408338
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,stdout_tfidf,2,0,2,0.0,0.0042999999999999705,1.0,240.3,2112.7560164816678,1236.5117301616817,1116.5117301616817
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_scalar_run_oof,2,0,2,0.0,0.0042999999999999705,1.0,240.3,2112.7560164816678,1236.5117301616817,1116.5117301616817
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_text_run_oof,2,0,2,1.0,0.0,1.0,240.3,2112.7560164816678,1356.844286319986,1236.844286319986
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_combined_run_oof,2,0,2,1.0,0.0,1.0,240.3,2112.7560164816678,1356.844286319986,1236.844286319986
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_scalar_loto,2,0,2,0.0,0.0042999999999999705,1.0,240.3,2112.7560164816678,1236.5117301616817,1116.5117301616817
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_text_loto,2,0,2,1.0,0.0,1.0,240.3,2112.7560164816678,1356.844286319986,1236.844286319986
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,top1_combined_loto,2,0,2,0.0,0.0042999999999999705,1.0,240.3,2112.7560164816678,1236.5117301616817,1116.5117301616817
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,oracle_top1,2,0,2,1.0,0.0,1.0,240.3,2112.7560164816678,1356.844286319986,1236.844286319986
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,all_escalate,2,0,2,1.0,0.0,2.0,240.3,2112.7560164816678,2353.056016481668,2113.056016481668
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,full_external,2,0,2,1.0,0.0,2.0,240.3,2112.7560164816678,2112.7560164816678,2112.7560164816678
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,random_expected,2,0,2,0.5,0.222295,1.0,240.2,1165.0347208827734,822.7173604413867,702.7173604413867
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,stdout_tfidf,2,0,2,0.0,0.44459,1.0,240.2,1165.0347208827734,604.2674791038037,484.2674791038036
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,top1_scalar_run_oof,2,0,2,0.0,0.44459,1.0,240.2,1165.0347208827734,604.2674791038037,484.2674791038036
