pair_index,left_id,right_id,left_runtime_s,right_runtime_s,serial_runtime_s,ideal_parallel_runtime_s,complete
1122,whale-categorization-playground__9f06b488b3a342b297b8d9a162cbfbc5,whale-categorization-playground__d913a462fd2241b29c9e2c56d790c4fb,51.1784446015954,55.23144359886646,106.40988820046186,55.23144359886646,1
1123,whale-categorization-playground__194775ef4eb44863a5dd01f03dffcd87,whale-categorization-playground__ad9960e2e8e0446c9d218a5d5cb55ac4,62.61450541764498,48.67185875028372,111.2863641679287,62.61450541764498,1
1124,whale-categorization-playground__34334891da3c4e62a5382180b3ad72f6,whale-categorization-playground__5e621a957c2f491cb281da4347f55694,57.91519407182932,55.93075467646122,113.84594874829054,57.91519407182932,1
1125,whale-categorization-playground__4660a22424ce4f9bb5cd4fdadc7c8b6b,whale-categorization-playground__c52f5acfcd7940ce950d7dd6b76d404d,50.325116731226444,45.96899624168873,96.29411297291517,50.325116731226444,1
1126,whale-categorization-playground__146bffc2a6914906903784a3f09c3047,whale-categorization-playground__73d0202a9e3b483da5bf61d1afb13bd0,55.580063208937645,45.063695922493935,100.64375913143158,55.580063208937645,1
1127,whale-categorization-playground__3280e7cc78b44490a49370e33e7839d3,whale-categorization-playground__d2c1d4c2d4be402183b819f99858a68b,50.41975601762533,51.91460210084915,102.33435811847448,51.91460210084915,1
1128,whale-categorization-playground__0981e9ca874a416a9b29c2c06143127b,whale-categorization-playground__f691e686a9c34780ba6c294a0abc2945,49.33467681705952,46.91071289032698,96.2453897073865,49.33467681705952,1
1129,whale-categorization-playground__0cc5f5c324ba4617a2ecc56f6fb3af51,whale-categorization-playground__b4807374050f4098a11e8ac58aa58dca,83.78201821446419,49.49752680212259,133.27954501658678,83.78201821446419,1
1130,whale-categorization-playground__32def4396ee14dc1aec7ca9827c962f8,whale-categorization-playground__69c87e2b243a44d283fe450b75e9bd50,52.67831089347601,50.986830577254295,103.6651414707303,52.67831089347601,1
1131,whale-categorization-playground__0083630439a341a88a4cc872bf2fb1a2,whale-categorization-playground__2741e20774924d7099e3a55119e195f4,62.65402664244175,49.94312936067581,112.59715600311756,62.65402664244175,1
1132,whale-categorization-playground__1ae7287bb21649879e8a8b8ed9537b3b,whale-categorization-playground__75586a1bf7f94a0aa293e9508b80d422,49.55125938355923,58.781310603022575,108.3325699865818,58.781310603022575,1
1133,whale-categorization-playground__4d4e5ae941eb4f01ac9f696979c0aeaa,whale-categorization-playground__c2cd6e242429473bab15009e6770f48e,50.659892059862614,58.016757905483246,108.67664996534586,58.016757905483246,1
1134,whale-categorization-playground__0ffa9d78c2394a008b59e20c44eea298,whale-categorization-playground__b1df67f4f4a64dafa3ee81b8bd39e2cc,51.57498573511839,46.885727912187576,98.46071364730597,51.57498573511839,1
1135,whale-categorization-playground__11847f223b914fec9f1d19ab7ecab0e3,whale-categorization-playground__62555cb9a17d4f29a8d268b57d0ff11a,84.95422828942537,53.124587677419186,138.07881596684456,84.95422828942537,1
1136,whale-categorization-playground__01106b60eaec41d0944c182e139dffc4,whale-categorization-playground__a2e6ac20c74649e983ce14e126c0a2a2,53.22164415568113,48.098188027739525,101.31983218342066,53.22164415568113,1
1137,whale-categorization-playground__2f4c7dbbf1ae48e7b8e1812801288829,whale-categorization-playground__b4be279d48c8450cb610232aad9be415,53.63253919035196,47.13286021351814,100.7653994038701,53.63253919035196,1
1138,whale-categorization-playground__638c3e71915545b2a02ff791798f5bc2,whale-categorization-playground__b463a5a0e46e40e98f172722ddbd773a,53.97050938755274,51.58813104778528,105.55864043533802,53.97050938755274,1
1139,whale-categorization-playground__12ecce9186b64ed2a196478cd3f70749,whale-categorization-playground__65235bbaab9946b08dfdee14d33b36ef,45.96678872406483,95.87415384501219,141.84094256907701,95.87415384501219,1
1140,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa,whale-categorization-playground__4640830dea044d49866b722d18ca4db8,131.56453301757574,48.74971216917038,180.31424518674612,131.56453301757574,1
1141,whale-categorization-playground__69546ee49b474687814e30e45f1d25e8,whale-categorization-playground__e2fed5c35f57445abbbd6e2b79452bba,48.62784235924482,58.42878773808479,107.05663009732962,58.42878773808479,1
1142,whale-categorization-playground__70b6e4e336a84eb9a34d77fc55bfb4c9,whale-categorization-playground__afdbb01662bc4205b72c0ce6bc16fef5,49.81206186115742,108.54314321279526,158.35520507395267,108.54314321279526,1
1143,whale-categorization-playground__7fcc4bb8fe8a43699ea9d343001f671b,whale-categorization-playground__b73f602c639b4091837c8447086069b4,49.55477350950241,50.17661909759045,99.73139260709286,50.17661909759045,1
1144,whale-categorization-playground__b50cafa97df14bca808860a4c41e3f8f,whale-categorization-playground__bb9f1f9e478f4f4a8352208b59d1a5b4,51.964560240507126,67.60594717413187,119.570507414639,67.60594717413187,1
1145,whale-categorization-playground__dd4602542e83496cb37055c74e462e2b,whale-categorization-playground__e3f7eb53824447da95af8bb95431f7b8,51.08747824281454,53.757946483790874,104.84542472660542,53.757946483790874,1
1146,whale-categorization-playground__6dc575fdf6dd43cead08ed85503a04a1,whale-categorization-playground__7194a414d3934fa0b51e4789245a2552,386.37259981781244,59.8749779984355,446.24757781624794,386.37259981781244,1
1147,whale-categorization-playground__55a7bcd1021f404e86cb34bd4043c608,whale-categorization-playground__b0c94f778bb0485ca6c1ceab1eecf1ef,48.26918335258961,53.01936984807253,101.28855320066214,53.01936984807253,1
1148,whale-categorization-playground__0eefe82755aa4268ac3cfd666d1ce964,whale-categorization-playground__d91d7fc035f34cdbaf2f67c42bc1ee07,61.312331050634384,54.055497385561466,115.36782843619585,61.312331050634384,1
1149,whale-categorization-playground__cc048d81c65f4e8d96aa68367393fb04,whale-categorization-playground__ddb4711124624d668fd441460accbbad,63.022577464580536,57.87466794997454,120.89724541455507,63.022577464580536,1
1150,whale-categorization-playground__3727340b5c0b485ea80440bdf0ff840e,whale-categorization-playground__e0df68c7489247bb8afdc8f86eed83fa,93.87446054071188,101.75332392007113,195.627784460783,101.75332392007113,1
1151,whale-categorization-playground__c169e09e6fc54f2fbe2d248807cdba67,whale-categorization-playground__ed02ee28a897427f9164aaf8e3bcf4b0,97.41584405303001,61.2273453772068,158.64318943023682,97.41584405303001,1
1152,whale-categorization-playground__046ffdf2ed9a46d48143831078bd48f8,whale-categorization-playground__bbc98f9d22ce41d6838451e38987ebc2,104.42467410862446,52.054400853812695,156.47907496243715,104.42467410862446,1
1153,whale-categorization-playground__4579619cdb41483f942e8de06e01cc0c,whale-categorization-playground__7d88900b15f74c2aaaa0af6cc6365c29,54.98294546455145,54.56786584854126,109.55081131309271,54.98294546455145,1
1154,whale-categorization-playground__387bf3c069434d9280992f36fc23b3f4,whale-categorization-playground__da793cf6a10f4ee4941ebf4e0f41268e,132.0607268884778,227.5562854334712,359.617012321949,227.5562854334712,1
1155,whale-categorization-playground__ae9ac3f688c64528868f6ed76e89811e,whale-categorization-playground__cccef55e09f8494fadffea60943b11d6,74.95396506041288,77.87444084882736,152.82840590924025,77.87444084882736,1
1156,whale-categorization-playground__0abf33e694824cf19738b514f447f385,whale-categorization-playground__9bfc646b3e92473abc4a439004f06e16,87.21498589217663,133.66041591018438,220.875401802361,133.66041591018438,1
1157,whale-categorization-playground__25376d9204bb4745a214d3be1ba5b7df,whale-categorization-playground__fcd27491f8cb4f58a2e6293baac19390,214.30015114694834,237.23441141843796,451.5345625653863,237.23441141843796,1
1158,whale-categorization-playground__0f9c961c4cfe4bafb83b2cce741a8361,whale-categorization-playground__33ceff8f4a1244a4862d867ca413290d,162.65649005025625,149.79713045060635,312.4536205008626,162.65649005025625,1
1159,whale-categorization-playground__96396a3ae67042f0a9c327f6df6be265,whale-categorization-playground__fd8cceb8d1454c0a8e8740e7a8186e8a,115.8283357322216,171.0110597461462,286.8393954783678,171.0110597461462,1
1160,whale-categorization-playground__26fd73c92f46459087988c09300c23f7,whale-categorization-playground__f7fc8646cdf349768c151fc4c9ed959e,115.99098081886768,166.4704375192523,282.46141833812,166.4704375192523,1
1161,whale-categorization-playground__04e4108e184244edb97fb25f93dedd07,whale-categorization-playground__364bbf54b7c94642930310cc73779621,95.3041802868247,102.39307031780481,197.69725060462952,102.39307031780481,1
1162,whale-categorization-playground__42946e2d791e42b7950c54b9f578160a,whale-categorization-playground__75cc6d17e1474aa4a703511062f10870,122.42289997637272,91.56244619935751,213.98534617573023,122.42289997637272,1
1163,whale-categorization-playground__ae2253c5c5d449a9b21d744cfec9a5e7,whale-categorization-playground__f98a76d63af141418770d8ac70d2a5e6,188.79985903948545,152.96318378299475,341.7630428224802,188.79985903948545,1
1164,whale-categorization-playground__bf174c2f4eff4590908c29bd5a2c568e,whale-categorization-playground__d32e162ff0724261be4e6a0034a64876,79.22534810006618,95.90612002462149,175.13146812468767,95.90612002462149,1
1165,whale-categorization-playground__eca94b45c45c404da21b9d2397db3154,whale-categorization-playground__f8d22f66deb848768d460a7f2cb96adc,117.3023124113679,103.11513047665358,220.41744288802147,117.3023124113679,1
1166,whale-categorization-playground__31e6c99653d642c880b8d6c186bdb38a,whale-categorization-playground__4449093b4de4432e8ea02c1619a95478,100.59762094169855,95.12217129766941,195.71979223936796,100.59762094169855,1
1167,whale-categorization-playground__6a953ab385e04af6adb0700c2e5163de,whale-categorization-playground__e73cf1950d924f7081de1d0f4c90cb33,211.4737071171403,188.91132934391499,400.3850364610553,211.4737071171403,1
1168,whale-categorization-playground__5876a22769b04b86bf4eb07191db4a7c,whale-categorization-playground__a97bc6de97754949982cf092a2f9c87f,153.66469894349575,204.11513268202543,357.7798316255212,204.11513268202543,1
1169,whale-categorization-playground__8d1634dbd5364394b875de39631a9721,whale-categorization-playground__974a8abfe6cf44a1838f4d93b1c53839,84.69493424147367,79.44730450958014,164.1422387510538,84.69493424147367,1
1170,whale-categorization-playground__5012d394a7f24943880ee1b1966f9927,whale-categorization-playground__b1e6d31693544b5bb820fe526370daf5,145.32701805233955,123.534220315516,268.86123836785555,145.32701805233955,1
1171,whale-categorization-playground__36e00383caaa4de596dde1df78dd22cb,whale-categorization-playground__408a897873024d50838e3eb2839d7f3c,107.79718259721994,136.84186532348394,244.6390479207039,136.84186532348394,1
1172,whale-categorization-playground__9e28d7aa047f4f7895c4478a28fc9a2a,whale-categorization-playground__fecfe234a1ab4b8f8567c08b9b0f67ff,111.27049139887094,73.90222450345755,185.1727159023285,111.27049139887094,1
1173,whale-categorization-playground__19a8e9fcc36449318c9c72e59efd8600,whale-categorization-playground__8d1237a2ec294a4e8d7e16392fb8fa8f,220.9741047024727,432.2140814512968,653.1881861537695,432.2140814512968,1
1174,whale-categorization-playground__7a8135ca22f843c1b6e446aa986ebc97,whale-categorization-playground__f8552711515a4136a27807f426ff91d3,197.27306772768497,443.3285816684365,640.6016493961215,443.3285816684365,1
1175,whale-categorization-playground__275a853996b541a795716cff462f9f11,whale-categorization-playground__88a68d33603245d7837b5592c92a1612,345.90262754261494,110.44814632833004,456.350773870945,345.90262754261494,1
1176,whale-categorization-playground__5770fa7780a84f658c74327335c40a42,whale-categorization-playground__d50e8fd598be4bcead27bd01c58dbfe7,174.138967551291,221.65753981471062,395.7965073660016,221.65753981471062,1
1177,whale-categorization-playground__9d4efc482f9e4f9f8f6d2ca5429b0d90,whale-categorization-playground__cb0c2ec82524444487348cbb37a7bb34,191.29372519999743,273.07588839530945,464.3696135953069,273.07588839530945,1
1178,whale-categorization-playground__48408f8bb58e4dbb93fed31abaa42ef3,whale-categorization-playground__ff73b3ca28af4e8bb46eb13304fc57f0,271.32175101339817,82.2438530176878,353.56560403108597,271.32175101339817,1
1179,whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,whale-categorization-playground__c186965f2a854a4eb3afee6a9ecb0ccd,107.35569754987955,92.50532485544682,199.86102240532637,107.35569754987955,1
1180,whale-categorization-playground__4db5e65ef6204d728c04f48fe8535709,whale-categorization-playground__a6ca52b59c21473ba42d295131fd394c,145.06298193335533,133.8528866544366,278.9158685877919,145.06298193335533,1
1181,whale-categorization-playground__2c9c01d7805f49c88b7ba5211bc282ce,whale-categorization-playground__9b9ed07bc3ad4e328d309daed94642f9,208.95296858996153,104.21928536146879,313.1722539514303,208.95296858996153,1
1182,whale-categorization-playground__63f5b11623024010bb42a4e6ea2c4451,whale-categorization-playground__738f05bc57da42269a9c14dd14c8f78c,120.77715188264847,144.01735359430313,264.7945054769516,144.01735359430313,1
1183,whale-categorization-playground__51bd374d0ae64ae69983da77301d9c1b,whale-categorization-playground__d441d0b746ca40319480c1ed893f6bc8,96.5463117659092,86.69364486634731,183.2399566322565,96.5463117659092,1
1184,whale-categorization-playground__2bb9e1bd37844c71a4cb980318c7d6f9,whale-categorization-playground__72431687fdf0459783d9b4b1b088a3c5,153.61550214886665,92.28261352330446,245.89811567217112,153.61550214886665,1
1185,whale-categorization-playground__35ab5fd47ffe4283a5b309d08ae4bd18,whale-categorization-playground__3863d45254bb4f2090fe2d4c41eb38d9,79.04869024455547,111.0562539845705,190.10494422912598,111.0562539845705,1
1186,whale-categorization-playground__3339e51ed64546b8b48a88aaa604dfba,whale-categorization-playground__d66e7ef3edb84cfea2674d4a6b252c25,100.0956154242158,93.49534244090319,193.59095786511898,100.0956154242158,1
1187,whale-categorization-playground__599e9d25e89140039a2685f8309010db,whale-categorization-playground__bc9c2b28833b4446869db4c5139004e0,110.11801977455616,97.54653823375702,207.66455800831318,110.11801977455616,1
1188,whale-categorization-playground__4970c012b4544c509e7178f077b67040,whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,83.63083425164223,110.12192741781473,193.75276166945696,110.12192741781473,1
1189,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,131.64242106676102,110.51124124974012,242.15366231650114,131.64242106676102,1
1190,whale-categorization-playground__2350ef07af8a4b06931f7cd8fd78e5ac,whale-categorization-playground__42ca8701977d4b3a9c9dca101d3ae4ac,148.84420503675938,161.77747047692537,310.62167551368475,161.77747047692537,1
1191,whale-categorization-playground__36726017d53540d0801b8020cc3bf7cb,whale-categorization-playground__7a3acf6ac041436f9508c0f61cfb8794,94.3018721267581,78.04206521064043,172.34393733739853,94.3018721267581,1
1192,whale-categorization-playground__720a626198434d70a0bec528dae1d21a,whale-categorization-playground__c234b38084cd4863b63926a79871be6b,87.2832199037075,85.7430317401886,173.0262516438961,87.2832199037075,1
1193,whale-categorization-playground__89656a25480e465f8f19f2762ab79092,whale-categorization-playground__9b2907b1b1c24c869445c35b175f762b,113.88593754917383,125.52198676019907,239.4079243093729,125.52198676019907,1
1194,whale-categorization-playground__0e816c92fc354e4eb20cd929ac88a74c,whale-categorization-playground__c5f8c2a79fcd4fe2b5f11a37a8a2afe7,121.26007287949324,91.29910349845886,212.5591763779521,121.26007287949324,1
1195,whale-categorization-playground__636a52bf69b6430ea988e13d22ed1fbe,whale-categorization-playground__70552c40493c4482b0cb3bde6d92c892,88.26287762075663,136.5537053272128,224.81658294796944,136.5537053272128,1
1196,whale-categorization-playground__2795237839024b8980366980c12fe758,whale-categorization-playground__e45f06e8e5e248dead2b6ce9cc4ae1ae,132.51384599506855,95.94881578534842,228.46266178041697,132.51384599506855,1
1197,whale-categorization-playground__4d5aadd0ca91444b83f9f8d0e7389869,whale-categorization-playground__cd39c9cf81b94a5a8e8067f342bf8dfc,102.25243769586086,93.78121543675661,196.03365313261747,102.25243769586086,1
1198,whale-categorization-playground__1ad5c09d2a5248409545932509b7ad5e,whale-categorization-playground__7ee5976376d64d0ab0e4bb5a60398a59,100.53912413865328,103.8899669200182,204.42909105867147,103.8899669200182,1
1199,whale-categorization-playground__33fc73ce9ee345369b9facdfa5e5a031,whale-categorization-playground__42374385fa5546408c4e3f3d457b04f9,122.18089457601309,118.8256010338664,241.0064956098795,122.18089457601309,1
1200,whale-categorization-playground__894b3544584943d0b118ecc21501e89f,whale-categorization-playground__ae3d926865784509bb3b13af77770bf4,56.967528246343136,95.64017333090305,152.6077015772462,95.64017333090305,1
1201,whale-categorization-playground__04ab980644fd402ab2d47b086e8c98cc,whale-categorization-playground__baf3d6a09dde4ff1b19d95096dc668f5,89.22530407458544,104.24256674945354,193.46787082403898,104.24256674945354,1
1202,whale-categorization-playground__9eec2c85116f407eae04d6b80a737a30,whale-categorization-playground__d5eafaa9345241298785118bef28d1cd,114.85754305869341,72.22911636531353,187.08665942400694,114.85754305869341,1
1203,whale-categorization-playground__6fe03fcbc90b40169f634b8930f2bbea,whale-categorization-playground__8d98960a727e4417adace90cad30f9f9,86.74538572132587,101.3953082934022,188.14069401472807,101.3953082934022,1
1204,whale-categorization-playground__915378e317b74a76a569f5fa9ba738b0,whale-categorization-playground__fd3f2162c98d4acf9201f8c8a89a0ed8,88.45977926254272,108.16147527843714,196.62125454097986,108.16147527843714,1
1205,whale-categorization-playground__e389077f562840859b7aa87c78d1e9b5,whale-categorization-playground__fb61add2fc2f470393d5968aa67ba637,108.3598014190793,106.24283368140459,214.6026351004839,108.3598014190793,1
1206,whale-categorization-playground__5f0b1a062eae465e91b7f3f47870790c,whale-categorization-playground__f7cff180013349afbd106cc727ef17ed,105.03554996103048,95.47542589902878,200.51097586005926,105.03554996103048,1
1207,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,99.85637388378382,89.73985059559345,189.59622447937727,99.85637388378382,1
1208,whale-categorization-playground__681ceb823c1a4213bbd9491a7d9a1675,whale-categorization-playground__b6dab96186c54f6cbe77589cb868b802,116.98480690270662,103.37683227658272,220.36163917928934,116.98480690270662,1
1209,whale-categorization-playground__9375d94b08db45d9b32cfa660140eb57,whale-categorization-playground__ad1ffa6310954349b0a8af0d21992ed7,99.65139104425907,87.82343475520611,187.47482579946518,99.65139104425907,1
1210,whale-categorization-playground__1fdd41b246bc41d4a59761542070e2e6,whale-categorization-playground__87148d6ad07a4ad1ad15ee7c8785048b,103.4069482833147,105.1479811295867,208.5549294129014,105.1479811295867,1
1211,whale-categorization-playground__0cce745ecbd147cea91256f76cce0c38,whale-categorization-playground__336073a2b2e1411284ceda1c340319e6,94.62232558429241,143.17618218809366,237.79850777238607,143.17618218809366,1
1212,whale-categorization-playground__0c4f3a6d513f45b78ee5cc44c32f6910,whale-categorization-playground__a6755fe9b3f74a0db56c85d0ba48d10f,95.19339822232723,80.67561414092779,175.86901236325502,95.19339822232723,1
1213,whale-categorization-playground__cf97eae18944494ab5b7935f0a7cae90,whale-categorization-playground__f27725edf10b40189bc8171219d5de94,125.60885421931744,113.95125947892666,239.5601136982441,125.60885421931744,1
1214,whale-categorization-playground__18bdfeb5b5464b44abd215c1713bf3e0,whale-categorization-playground__44d7fff928ea431083e053bdaf48b869,78.83088755607605,119.79071576148272,198.62160331755877,119.79071576148272,1
1215,whale-categorization-playground__a7d64a0dd5e14cf78ec84dc98d7e5cbf,whale-categorization-playground__dd8abd3f71934f9690cbd8b35f41cbc4,91.79692297428846,299.6810429021716,391.4779658764601,299.6810429021716,1
1216,whale-categorization-playground__1c75980af5834d188ccb5924ba24832b,whale-categorization-playground__fc2abfdd4b004c3fb5b9401f65848e5b,155.09791566431522,140.45195493102074,295.54987059533596,155.09791566431522,1
1217,whale-categorization-playground__13cf47d0fe664c979edf66ff60bd6129,whale-categorization-playground__6a406e905f3b42768989cd7015e1bd1c,101.98153760284185,84.21230240911245,186.1938400119543,101.98153760284185,1
1218,whale-categorization-playground__5851869151f745998bff50ac532971fb,whale-categorization-playground__bd093dd2bc0743e5a69d85dea6a2d7e6,115.87149242311716,118.55315433442593,234.4246467575431,118.55315433442593,1
1219,whale-categorization-playground__0a61db4f3ab148e397eaa314d50328e0,whale-categorization-playground__b0493f565138463aafeaeb70fab4a951,125.4598538428545,154.68671878427267,280.14657262712717,154.68671878427267,1
1220,whale-categorization-playground__06f744d17b294d6a825f43e58285ade1,whale-categorization-playground__4b2257cb871b4a4fac1e5b2056a21a15,107.61112309247255,103.8744487836957,211.48557187616825,107.61112309247255,1
1221,whale-categorization-playground__3322e6edf9344cab92d61ddcce83fd19,whale-categorization-playground__81a7fa4760bd4357990065cfa97e997a,90.1555505245924,126.93889083713293,217.09444136172533,126.93889083713293,1
1222,whale-categorization-playground__0155c769c3da417cb55adc1af88c2793,whale-categorization-playground__23abed41c4284fe5bfd5ece2a92cc43a,84.81046561151743,78.24252984672785,163.05299545824528,84.81046561151743,1
1223,whale-categorization-playground__2f340e860f414da4a8e1ea2b48afa712,whale-categorization-playground__b5594da8478d4f88955aeee6a5443d3f,67.363076351583,95.45459293574095,162.81766928732395,95.45459293574095,1
1224,whale-categorization-playground__0c567997017f4630a07517a20e349ab2,whale-categorization-playground__d5b9f807e3374d18a70e6c7927c1a11f,62.36743575334549,80.215995028615,142.5834307819605,80.215995028615,1
1225,whale-categorization-playground__969803ca85cc4368bf98c6c96c780db8,whale-categorization-playground__c654e60306db43869054e64ca658b772,84.51672647893429,111.34672218561172,195.863448664546,111.34672218561172,1
1226,whale-categorization-playground__439894c3ad6941ba8b4aacdb4e67e072,whale-categorization-playground__72ea7b934fad4248884c66620e6500de,54.81257116794586,53.909298561513424,108.72186972945929,54.81257116794586,1
1227,whale-categorization-playground__5c5de3477e2f474ab824467136546d11,whale-categorization-playground__ef3d821c4033431cabf563b83e76bd5e,70.65972308069468,104.689050398767,175.34877347946167,104.689050398767,1
1228,whale-categorization-playground__31b7a5a5cc7b4ed9b1ce00d55c04fcbf,whale-categorization-playground__d334855972c3418bb62abe6687f6cfcf,185.28849978744984,138.58593303710222,323.87443282455206,185.28849978744984,1
1229,whale-categorization-playground__63f1e48c63b649a2a9278d7458afe7a2,whale-categorization-playground__d78b460a0b314b0c84218eba37ac2fed,97.76656559854746,104.71603713929653,202.482602737844,104.71603713929653,1
1230,whale-categorization-playground__25da84542aed4480a36dff250850aa2d,whale-categorization-playground__8c13b1358b5f4aa2b23b721398bcfe45,117.21293588727713,127.0349617227912,244.24789761006832,127.0349617227912,1
1231,whale-categorization-playground__30b57a7692b342a3ae4cbad292d59e65,whale-categorization-playground__8f694a1089ea441ab887f9d2a18d2251,130.2054133042693,111.76834218204021,241.97375548630953,130.2054133042693,1
1232,whale-categorization-playground__35a472138f6a429f910a4e826be25bfc,whale-categorization-playground__dcf82976d3744b6a8eca6e0699d978e2,113.36170227080584,100.19022253900766,213.5519248098135,113.36170227080584,1
1233,whale-categorization-playground__20780ad76b804cdcb9ca629093d85657,whale-categorization-playground__adc1bf19c4ac4511983e0974fd821015,111.38734606653452,131.03516030311584,242.42250636965036,131.03516030311584,1
1234,whale-categorization-playground__6ecb58b76f6d4eb7be63eb027d3b3746,whale-categorization-playground__c7832209cd6149d595ba3a609811014d,105.16942599415779,104.05229005217552,209.2217160463333,105.16942599415779,1
1235,whale-categorization-playground__212fbd2c17ea40a3a5701d7119b5c3c8,whale-categorization-playground__c3bc986d523645b1ab1007af877b425a,98.62893065810204,88.78153815120459,187.41046880930662,98.62893065810204,1
1236,whale-categorization-playground__239b14c5f4544d36b749529d9c942aa5,whale-categorization-playground__c6d51658200c4bd0ae2614aab707821f,122.74066434055567,79.66102088242769,202.40168522298336,122.74066434055567,1
1237,whale-categorization-playground__57f2499133d1403bb268a543058dc56d,whale-categorization-playground__ed4a3213fa2e4b788933ab9c34846bee,110.94172550737858,93.70546771585941,204.647193223238,110.94172550737858,1
1238,whale-categorization-playground__23de6eeaccd34a198db4b955e566b212,whale-categorization-playground__fc3c1dd6dc384b7a923c669cf5187ad8,85.79860030114651,100.1174862459302,185.9160865470767,100.1174862459302,1
1239,whale-categorization-playground__51870a91a661406ca5a77403170fa3f0,whale-categorization-playground__bbbda12ca1954899816080f18f1bd63f,154.95591684430838,183.07765746116638,338.03357430547476,183.07765746116638,1
1240,whale-categorization-playground__0443437f5dea4dbfa28172699164e7d0,whale-categorization-playground__d085a519acbf41c7be5a3ab2bff6870c,100.74786512553692,101.90090657770634,202.64877170324326,101.90090657770634,1
1241,whale-categorization-playground__cc41770a1d234cbc92da28e2b45ecaa2,whale-categorization-playground__d3fbce319e654809b004575a64482f9d,300.61333763599396,164.16631698608398,464.77965462207794,300.61333763599396,1
1242,whale-categorization-playground__89e459b33308413bbf0cc474aca42c88,whale-categorization-playground__a968f6f14bcb42deb06d5734f00e19f5,134.82608646899462,225.44702694565058,360.2731134146452,225.44702694565058,1
1243,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7,learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,3049.9838955402374,2889.832993030548,5939.8168885707855,3049.9838955402374,1
1244,aptos2019-blindness-detection__108e578cb82f4500bd72b4560595279a,aptos2019-blindness-detection__41c89580d5314eb8a1db64f91a3371c5,2621.597352458164,587.1389771979302,3208.7363296560943,2621.597352458164,1
1245,aptos2019-blindness-detection__5622fc47d22c423ba1496f6c4be2d9c8,aptos2019-blindness-detection__6836dfcc9b9346a99fce7773f8b29449,2433.8606058415025,2731.620761943981,5165.481367785484,2731.620761943981,1
1246,aptos2019-blindness-detection__d7d9e6aaecb54e429f152f94173f3cc1,aptos2019-blindness-detection__f7579ba514144f6a93b7a16a7f9f2ad9,722.2287469394505,666.4051305595785,1388.633877499029,722.2287469394505,1
1247,aptos2019-blindness-detection__044427099a514d8aa845913a420376e5,aptos2019-blindness-detection__3cb96f0046cd43fa86cdae619aea6a7d,661.6052888855338,715.1383177116513,1376.7436065971851,715.1383177116513,1
1248,aptos2019-blindness-detection__3141b088fbc94ef1a8000523a5214cb5,aptos2019-blindness-detection__a7c24b4b456240b7bca440971a010685,747.621249133721,627.5150813739747,1375.1363305076957,747.621249133721,1
1249,aptos2019-blindness-detection__6f22c02fcd8e4e069d858159305c10e3,aptos2019-blindness-detection__c28bd5270c0c462d92e15ea6b4ca7422,726.3937056753784,1064.4726265594363,1790.8663322348148,1064.4726265594363,1
1250,aptos2019-blindness-detection__83f80329974f4954b54d019d889b6bd0,aptos2019-blindness-detection__a2269a608c5048d3a47731a84eed7985,1420.5360542815179,742.9185500573367,2163.4546043388546,1420.5360542815179,1
1251,aptos2019-blindness-detection__5ced81221eca4a61a060580ba78f939c,aptos2019-blindness-detection__94599c815bff43e887e0467dbf1ccc1d,718.4030736386776,661.9415741506964,1380.344647789374,718.4030736386776,1
1252,aptos2019-blindness-detection__21540a1e29984f6189775cc86aa68a72,aptos2019-blindness-detection__35b73450d8fe4ad2813eafbe2128f96a,988.3546968493611,1023.8448365684599,2012.199533417821,1023.8448365684599,1
1253,aptos2019-blindness-detection__1d51bf57f34c451ea98e5a156f12e815,aptos2019-blindness-detection__98ab5a96c99440a599f381eef5bc96e6,656.6599017512053,684.7245398517698,1341.3844416029751,684.7245398517698,1
1254,aptos2019-blindness-detection__1f9de57b98504d6c8524ec22b90fbacb,aptos2019-blindness-detection__93ea0e15cf6b432cab8f450fadc0d0ea,619.8061568308622,760.6750430632383,1380.4811998941004,760.6750430632383,1
1255,aptos2019-blindness-detection__3f95f2ef59484355870391b85f1e7af3,aptos2019-blindness-detection__c0e07e47f942449ba2c47eef4cee48d5,714.8196101505309,710.2265938185155,1425.0462039690465,714.8196101505309,1
1256,aptos2019-blindness-detection__37d20fee773f4eca83b2f4c6722464ac,aptos2019-blindness-detection__980362814e664f9f81f52cb5bf9fa740,693.808014864102,717.2428491842002,1411.0508640483022,717.2428491842002,1
1257,aptos2019-blindness-detection__60e90591f81c4b74b4b2fc709baee1fd,aptos2019-blindness-detection__978ad5e0919d45d6bd8f34c34e03a4d6,718.456108218059,696.7554328944534,1415.2115411125124,718.456108218059,1
