parent,run_id,task,stratum,policy,n_children,n_winners,n_artifact_scored,n_artifact_exists,kept_n,pruned_n,kept_ids,pruned_ids,any_winner_survival,winner_fraction_survival,structured_random_any_winner,structured_random_winner_fraction,kept_fraction,full_runtime_s,probe_wall_s,pruned_full_runtime_s,avoidable_tail_s,restart_cost_ratio,ideal_resume_cost_ratio
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-russian-language__2fe66094d42742808d9a58b89318bbe2|text-normalization-challenge-russian-language__bb14510d97f9431b9d38af8c0c6ec464,,1.0,1.0,,,1.0,2994.488991727936,9.3,0,0,1.0031057051889958,1.0
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-russian-language__2fe66094d42742808d9a58b89318bbe2|text-normalization-challenge-russian-language__bb14510d97f9431b9d38af8c0c6ec464,,1.0,1.0,1.0,1.0,1.0,2994.488991727936,9.3,0,0,1.0031057051889958,1.0
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__8d8df13692c14f7db7597f2cad9346cf|tweet-sentiment-extraction__e1266dc1dbe04bbfb31bfcee508ffddd,,1.0,1.0,,,1.0,2024.7811343371868,240.2,0,0,1.1186301057070198,1.0
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__8d8df13692c14f7db7597f2cad9346cf|tweet-sentiment-extraction__e1266dc1dbe04bbfb31bfcee508ffddd,,1.0,1.0,,,1.0,2024.7811343371868,240.2,0,0,1.1186301057070198,1.0
tweet-sentiment-extraction__5be644ad99144cb6b4497c8660eebaee,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__8d8df13692c14f7db7597f2cad9346cf|tweet-sentiment-extraction__e1266dc1dbe04bbfb31bfcee508ffddd,,1.0,1.0,1.0,1.0,1.0,2024.7811343371868,240.2,0,0,1.1186301057070198,1.0
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__46adc5e68d6b40dbb11b144b2641767b|tweet-sentiment-extraction__d680305409224abba779c433973d67ad,,1.0,1.0,,,1.0,2254.8838921114802,240.3,0,0,1.106568680028568,1.0
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__46adc5e68d6b40dbb11b144b2641767b|tweet-sentiment-extraction__d680305409224abba779c433973d67ad,,1.0,1.0,,,1.0,2254.8838921114802,240.3,0,0,1.106568680028568,1.0
tweet-sentiment-extraction__79b72c1b23df4f8db3284a62700da952,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__46adc5e68d6b40dbb11b144b2641767b|tweet-sentiment-extraction__d680305409224abba779c433973d67ad,,1.0,1.0,1.0,1.0,1.0,2254.8838921114802,240.3,0,0,1.106568680028568,1.0
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,hard,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__ba991b0a79ab4c0b891f8b9d0a51596b|tweet-sentiment-extraction__ebc3354908f34e22a46f39eedfe14ff7,,1.0,1.0,,,1.0,4238.258394338191,240.2,0,0,1.0566742226762007,1.0
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,hard,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__ba991b0a79ab4c0b891f8b9d0a51596b|tweet-sentiment-extraction__ebc3354908f34e22a46f39eedfe14ff7,,1.0,1.0,,,1.0,4238.258394338191,240.2,0,0,1.0566742226762007,1.0
tweet-sentiment-extraction__8e67290c9fd54dba997e3b505c195ccd,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,hard,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__ba991b0a79ab4c0b891f8b9d0a51596b|tweet-sentiment-extraction__ebc3354908f34e22a46f39eedfe14ff7,,1.0,1.0,1.0,1.0,1.0,4238.258394338191,240.2,0,0,1.0566742226762007,1.0
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__ca1e8db2630c463c9f5cec8ec4372e82|tweet-sentiment-extraction__f6c40c870e6a4745a99c42726964c10f,,1.0,1.0,,,1.0,4227.325843855739,240.2,0,0,1.0568207914109866,1.0
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__ca1e8db2630c463c9f5cec8ec4372e82|tweet-sentiment-extraction__f6c40c870e6a4745a99c42726964c10f,,1.0,1.0,,,1.0,4227.325843855739,240.2,0,0,1.0568207914109866,1.0
tweet-sentiment-extraction__d1885b0e987f42cdb76500c3050dc204,cards_senior_0808.jsonl:31,tweet-sentiment-extraction,easy,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__ca1e8db2630c463c9f5cec8ec4372e82|tweet-sentiment-extraction__f6c40c870e6a4745a99c42726964c10f,,1.0,1.0,1.0,1.0,1.0,4227.325843855739,240.2,0,0,1.0568207914109866,1.0
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,easy,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__0a0cc958b101410bb78c7b4aa2e35de7|tweet-sentiment-extraction__e81936fc2667464d8c5cb91c12c2dae1,,1.0,1.0,,,1.0,1624.8608327880502,240.4,0,0,1.1479511322748206,1.0
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,easy,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__0a0cc958b101410bb78c7b4aa2e35de7|tweet-sentiment-extraction__e81936fc2667464d8c5cb91c12c2dae1,,1.0,1.0,,,1.0,1624.8608327880502,240.4,0,0,1.1479511322748206,1.0
tweet-sentiment-extraction__e3a6b0cbf8c442d29c34bfeed357e7b9,cards_ours_20260727.jsonl:78,tweet-sentiment-extraction,easy,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__0a0cc958b101410bb78c7b4aa2e35de7|tweet-sentiment-extraction__e81936fc2667464d8c5cb91c12c2dae1,,1.0,1.0,1.0,1.0,1.0,1624.8608327880502,240.4,0,0,1.1479511322748206,1.0
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,full_continue,2,1,0,0,2,0,tweet-sentiment-extraction__2dd226e419444bda9332f9335227453b|tweet-sentiment-extraction__682d524e66a341aeaea1f6bfc8e79e3f,,1.0,1.0,,,1.0,2112.7560164816678,240.3,0,0,1.1137376952783062,1.0
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,observed_only,2,1,0,0,2,0,tweet-sentiment-extraction__2dd226e419444bda9332f9335227453b|tweet-sentiment-extraction__682d524e66a341aeaea1f6bfc8e79e3f,,1.0,1.0,,,1.0,2112.7560164816678,240.3,0,0,1.1137376952783062,1.0
tweet-sentiment-extraction__f4ea2d18e2ab4322a42cebfe171dd8f0,cards_senior_0806.jsonl:24,tweet-sentiment-extraction,hard,censor_aware,2,1,0,0,2,0,tweet-sentiment-extraction__2dd226e419444bda9332f9335227453b|tweet-sentiment-extraction__682d524e66a341aeaea1f6bfc8e79e3f,,1.0,1.0,1.0,1.0,1.0,2112.7560164816678,240.3,0,0,1.1137376952783062,1.0
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__1c4488edb7d64655b66855bb93bf1e8b|us-patent-phrase-to-phrase-matching__62f7f6d4c93243f8b5cfb6c826567d0e,,1.0,1.0,,,1.0,1165.0347208827734,240.2,0,0,1.2061741128350192,1.0
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__1c4488edb7d64655b66855bb93bf1e8b|us-patent-phrase-to-phrase-matching__62f7f6d4c93243f8b5cfb6c826567d0e,,1.0,1.0,,,1.0,1165.0347208827734,240.2,0,0,1.2061741128350192,1.0
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__1c4488edb7d64655b66855bb93bf1e8b|us-patent-phrase-to-phrase-matching__62f7f6d4c93243f8b5cfb6c826567d0e,,1.0,1.0,1.0,1.0,1.0,1165.0347208827734,240.2,0,0,1.2061741128350192,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__377975af886d4537bf3642d36be325b8|us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,,1.0,1.0,,,1.0,3890.8896679207683,240.2,0,0,1.0617339530288863,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__377975af886d4537bf3642d36be325b8|us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,,1.0,1.0,,,1.0,3890.8896679207683,240.2,0,0,1.0617339530288863,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__377975af886d4537bf3642d36be325b8|us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,,1.0,1.0,1.0,1.0,1.0,3890.8896679207683,240.2,0,0,1.0617339530288863,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__4d490c1fd354424590af4de01f88d37e|us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,,1.0,1.0,,,1.0,2954.1768367290497,241.0,0,0,1.0815794088572037,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__4d490c1fd354424590af4de01f88d37e|us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,,1.0,1.0,,,1.0,2954.1768367290497,241.0,0,0,1.0815794088572037,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__4d490c1fd354424590af4de01f88d37e|us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,,1.0,1.0,1.0,1.0,1.0,2954.1768367290497,241.0,0,0,1.0815794088572037,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580|us-patent-phrase-to-phrase-matching__e6c01b00731d4e28a6061eb7473253d0,,1.0,1.0,,,1.0,1624.339437827468,240.2,0,0,1.1478754959746986,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580|us-patent-phrase-to-phrase-matching__e6c01b00731d4e28a6061eb7473253d0,,1.0,1.0,,,1.0,1624.339437827468,240.2,0,0,1.1478754959746986,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580|us-patent-phrase-to-phrase-matching__e6c01b00731d4e28a6061eb7473253d0,,1.0,1.0,1.0,1.0,1.0,1624.339437827468,240.2,0,0,1.1478754959746986,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__0094c655584a4efebad270ab7be4a2d1|us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,,1.0,1.0,,,1.0,1067.2444627732038,240.2,0,0,1.225065585607113,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__0094c655584a4efebad270ab7be4a2d1|us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,,1.0,1.0,,,1.0,1067.2444627732038,240.2,0,0,1.225065585607113,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__0094c655584a4efebad270ab7be4a2d1|us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,,1.0,1.0,1.0,1.0,1.0,1067.2444627732038,240.2,0,0,1.225065585607113,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,full_continue,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6|us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,,1.0,1.0,,,1.0,738.5958861410618,240.2,0,0,1.3252116678512411,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,observed_only,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6|us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,,1.0,1.0,,,1.0,738.5958861410618,240.2,0,0,1.3252116678512411,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,censor_aware,2,1,0,0,2,0,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6|us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,,1.0,1.0,1.0,1.0,1.0,738.5958861410618,240.2,0,0,1.3252116678512411,1.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,full_continue,2,1,2,2,2,0,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa|whale-categorization-playground__4640830dea044d49866b722d18ca4db8,,1.0,1.0,,,1.0,180.31424518674612,160.7,0,0,1.8912218767494924,1.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,observed_only,2,1,2,2,1,1,whale-categorization-playground__4640830dea044d49866b722d18ca4db8,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa,1.0,1.0,,,0.5,180.31424518674612,160.7,131.56453301757574,25.664533017575735,1.161581615208768,0.8576677456015983
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,censor_aware,2,1,2,2,1,1,whale-categorization-playground__4640830dea044d49866b722d18ca4db8,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa,1.0,1.0,0.5,0.5,0.5,180.31424518674612,160.7,131.56453301757574,25.664533017575735,1.161581615208768,0.8576677456015983
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_continue,2,1,2,2,2,0,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e|whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,,1.0,1.0,,,1.0,242.15366231650114,202.5,0,0,1.8362458699275306,1.0
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,observed_only,2,1,2,2,1,1,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,1.0,1.0,,,0.5,242.15366231650114,202.5,110.51124124974012,14.011241249740124,1.3798776275785918,0.9421390487523287
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,censor_aware,2,1,2,2,1,1,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,1.0,1.0,0.5,0.5,0.5,242.15366231650114,202.5,110.51124124974012,14.011241249740124,1.3798776275785918,0.9421390487523287
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_continue,2,1,2,2,2,0,whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6|whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,,1.0,1.0,,,1.0,101.1667485460639,98.4,0,0,1.9726516015802946,1.0
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,observed_only,2,1,2,2,1,1,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,1.0,1.0,,,0.5,101.1667485460639,98.4,48.531495697796345,0.2314956977963476,1.4929337457108964,0.9977117412477585
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,censor_aware,2,1,2,2,1,1,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,1.0,1.0,0.5,0.5,0.5,101.1667485460639,98.4,48.531495697796345,0.2314956977963476,1.4929337457108964,0.9977117412477585
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,full_continue,2,1,2,2,2,0,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969|whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,,1.0,1.0,,,1.0,189.59622447937727,171.9,0,0,1.9066636240886634,1.0
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,observed_only,2,1,2,2,1,1,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,1.0,1.0,,,0.5,189.59622447937727,171.9,89.73985059559345,8.03985059559345,1.433342750521613,0.9575948802900979
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,censor_aware,2,1,2,2,1,1,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,1.0,1.0,0.5,0.5,0.5,189.59622447937727,171.9,89.73985059559345,8.03985059559345,1.433342750521613,0.9575948802900979
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,full_continue,2,1,2,2,2,0,whale-categorization-playground__a654a03bb40a4ae68b4f006b23fb7ef6|whale-categorization-playground__bd9fe2cb573d4bd1bd064db704f7cbba,,1.0,1.0,,,1.0,100.20958537608385,96.9,0,0,1.9669733652358399,1.0
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,observed_only,2,1,2,2,1,1,whale-categorization-playground__bd9fe2cb573d4bd1bd064db704f7cbba,whale-categorization-playground__a654a03bb40a4ae68b4f006b23fb7ef6,1.0,1.0,,,0.5,100.20958537608385,96.9,50.45212610065937,1.0521261006593718,1.4635072954849881,0.9895007438987921
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,censor_aware,2,1,2,2,1,1,whale-categorization-playground__bd9fe2cb573d4bd1bd064db704f7cbba,whale-categorization-playground__a654a03bb40a4ae68b4f006b23fb7ef6,1.0,1.0,0.5,0.5,0.5,100.20958537608385,96.9,50.45212610065937,1.0521261006593718,1.4635072954849881,0.9895007438987921
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_continue,2,1,1,1,2,0,whale-categorization-playground__42946e2d791e42b7950c54b9f578160a|whale-categorization-playground__75cc6d17e1474aa4a703511062f10870,,1.0,1.0,,,1.0,213.98534617573023,205.10000000000002,0,0,1.95847684743593,1.0
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,observed_only,2,1,1,1,1,1,whale-categorization-playground__75cc6d17e1474aa4a703511062f10870,whale-categorization-playground__42946e2d791e42b7950c54b9f578160a,0.0,0.0,,,0.5,213.98534617573023,205.10000000000002,122.42289997637272,2.222899976372716,1.386368045762025,0.9896119055996142
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,censor_aware,2,1,1,1,2,0,whale-categorization-playground__42946e2d791e42b7950c54b9f578160a|whale-categorization-playground__75cc6d17e1474aa4a703511062f10870,,1.0,1.0,1.0,1.0,1.0,213.98534617573023,205.10000000000002,0,0,1.95847684743593,1.0
